0,1,591
10,243,4392
187,243,1217
187,243,2134
187,243,4867
243,1010,1217
243,1167,1468
243,1167,1829
243,1167,2839
243,1167,3095
243,291,1434
243,1434,1915
243,1217,4392
243,1468,2051
243,2051,5299
243,630,1564
243,630,789
243,636,3335
243,1002,1217
243,1217,2134
243,951,1217
243,1217,2839
243,309,1217
243,1217,3451
243,1217,1875
243,1217,4268
243,1217,3947
243,1222,5299
243,623,1989
243,623,1829
243,1829,2844
243,1564,1989
243,1564,1829
243,789,2134
243,2134,3982
243,1829,3095
243,309,1829
243,951,1875
243,789,951
243,951,5215
243,1576,3095
243,1101,3744
148,243,3316
243,4605,5899
243,1083,4115
243,727,1576
243,1519,4338
243,512,716
243,789,2443
243,3354,5925
10,1461,4481
10,1460,4481
187,2945,4481
33,632,4481
1356,3632,5785
1021,1356,3632
576,630,3632
630,1564,3632
576,3632,5874
3095,3632,5799
1576,3632,5799
1576,3095,3632
3095,4799,6556
2166,2982,3095
630,1564,2982
951,2982,4349
1576,2982,3095
1024,1750,2982
1070,2134,3991
1070,1311,2134
1070,1311,1482
630,1564,2702
2702,2839,3035
10,110,2539
1344,3312,4994
1660,3312,4994
3375,3444,3502
2613,4282,8084
2613,4282,5795
2166,2613,3095
2166,2613,5335
2166,2613,6191
2613,2871,4416
630,1564,2613
1564,2613,5619
1564,2613,4377
2341,2613,2839
2613,2839,5795
2613,4605,8254
2613,4562,8176
2613,4605,5795
2613,4240,5795
2420,2613,5795
2613,4548,5273
10,494,5960
10,1356,5960
10,1461,5960
494,1461,5960
51,1564,5960
51,2839,5960
2354,4098,5960
10,721,2307
10,1253,2307
10,721,2282
10,1425,2282
10,1461,2282
10,2282,3525
10,2282,4392
282,292,2282
623,1060,2282
623,2282,3896
1060,2282,3568
1564,2282,3481
1564,2282,4259
2071,2282,4846
971,2282,3701
2282,2339,4259
187,4514,7415
2844,4514,7415
4115,4514,7415
10,481,721
10,481,1253
10,481,2546
10,481,502
265,481,630
1111,1564,3043
1111,2798,3043
1111,3043,4240
95,3578,4153
1021,1356,4153
51,1021,4153
51,3414,4153
784,1002,1090
10,645,744
1356,4282,8084
51,4282,8084
1870,3774,4282
2166,3095,6600
2166,4268,6600
951,1702,2931
68,1702,3744
1702,1733,3451
1702,3744,4529
8,10,414
16,221,465
16,2700,5034
16,64,6786
10,12,14
10,14,122
10,110,768
10,110,122
10,110,1198
10,17,1253
10,17,2700
10,104,122
10,304,1461
10,304,3525
10,335,502
10,494,1389
10,494,1425
10,494,1461
10,494,502
10,594,2024
10,721,1349
10,721,1324
10,721,747
10,721,3935
10,860,923
10,1029,2311
10,397,1461
10,990,1182
10,219,990
10,713,1425
10,1182,1461
10,796,1146
10,526,1253
10,1253,2236
10,1253,3455
10,1253,2428
10,1253,3653
10,1253,5740
10,970,1010
10,1010,1664
10,1010,2593
10,475,1010
10,399,1349
10,1356,1834
10,1390,1656
10,399,1425
10,1425,2428
10,1425,3375
10,1425,2815
10,1425,5616
10,1425,7292
10,1425,7285
10,923,1089
10,923,1167
10,923,2203
10,1246,1461
10,1461,1656
10,1461,2236
10,1461,2546
10,1461,3011
10,1461,3608
10,1461,3954
10,1461,4277
10,1461,3676
10,907,1167
10,1167,4901
10,1167,7292
10,1584,2026
10,1834,2546
10,1434,2428
10,502,1434
10,1434,3280
10,1986,3891
10,1986,7285
10,2203,2815
10,122,399
10,2228,3609
10,2254,3935
10,2026,2546
10,747,3336
10,3469,5979
10,3608,4392
10,502,3525
10,502,4226
10,668,1530
10,2815,3363
10,2700,2815
10,4370,4901
10,4392,7285
10,2700,7292
71,271,2772
182,394,464
187,990,1182
187,923,1089
187,923,3177
187,829,1246
187,502,3525
187,502,4226
187,502,6612
187,502,624
187,502,1217
187,502,616
187,502,6418
187,502,3681
187,3525,4303
102,119,187
119,187,2863
187,710,1637
187,710,2697
187,4351,4867
187,624,2134
187,260,2134
187,1217,2134
187,1217,2945
187,2134,2823
187,2744,2945
187,616,2945
187,1310,2134
187,2134,3681
187,1121,2945
187,1111,7223
187,4867,6418
187,2697,4427
1327,1659,3935
887,923,1089
17,165,780
17,780,2175
17,780,2824
780,1561,1959
244,780,6786
244,780,2335
780,5263,8400
494,649,910
494,649,3481
649,1986,7506
649,2863,3481
649,3534,5383
649,1352,2857
649,4867,8046
649,4867,7506
623,1121,3903
535,1137,3903
2152,3903,3938
2166,3095,5828
1257,2166,4268
2166,3095,5819
1245,2166,4268
1860,2166,4115
2166,4115,5068
2166,3095,5953
2166,3095,5930
2166,3095,6467
2166,3095,5666
2166,4115,8046
2166,5666,8046
2166,4115,6191
2166,4115,5953
2166,4115,7031
2166,4268,5953
2166,4268,4279
2166,3918,6028
1344,2815,3363
1344,2700,2815
1344,2815,3312
1344,3676,5192
1344,2700,7292
1344,2700,5034
1344,2700,5753
1344,2700,4771
1121,1344,2700
1344,2700,8046
988,1344,2700
1344,2700,4310
1344,3295,7053
1344,2051,8277
624,1344,3312
1344,3295,8277
1344,5642,7728
1344,3972,4055
1344,3312,7856
1344,6091,6277
1356,5785,7459
1121,3917,5785
30,494,2170
1315,2839,4799
1315,1660,3943
1315,2839,5795
1315,2984,2995
1315,2984,5313
1315,4755,6189
1315,4072,5795
1315,2995,5795
17,165,630
17,106,330
17,330,450
17,44,460
17,630,2175
17,460,1489
17,1021,2175
17,460,2824
58,104,122
58,104,108
58,104,115
104,782,894
304,333,363
304,363,438
304,623,1683
70,304,1683
310,330,3501
310,355,4184
225,310,4270
310,2034,2839
310,1352,2788
310,1352,4113
473,991,2664
494,1461,3345
494,910,1461
494,502,3481
494,2798,3481
494,1576,3833
244,563,618
186,244,618
186,244,500
465,1222,2136
465,1613,2813
282,292,883
913,2034,2839
612,913,2034
1029,1482,2480
478,832,1029
1029,4237,6370
1029,4256,6370
1029,4256,4373
713,6370,6371
1253,2051,3988
475,710,1010
51,1010,1121
51,700,1010
209,1010,1123
1010,4755,6748
1010,4995,6707
51,700,1314
1314,3389,5117
399,630,1349
630,1349,2744
1021,1356,1834
909,1356,1834
1356,1834,6162
1390,1648,2315
1425,2815,3312
1425,2811,5931
906,1425,5192
570,1425,3312
1425,3003,3302
1425,3312,7856
923,978,3177
48,1461,5712
616,1461,5170
1461,2970,4595
1461,4154,5170
970,1031,1222
192,970,4562
970,3221,6066
964,1089,4728
1089,2034,4085
1167,1468,4901
1167,1468,9445
1167,1468,3231
1167,1829,3095
1167,2839,8967
979,1167,3095
979,1167,5202
1167,2374,4166
1167,6133,8967
1468,1529,1584
646,1584,2596
750,1529,1584
1529,1584,2322
1529,1584,4062
1529,1584,3243
330,710,1834
909,1834,2788
909,1618,1834
120,419,964
291,803,1663
1059,2024,3716
51,526,630
51,526,2839
526,630,1514
502,1245,1434
291,761,1434
1245,1434,1915
188,399,853
399,853,1196
399,853,4115
399,1576,3095
399,1083,4115
219,1002,3823
291,1111,2256
1227,2871,3816
1060,1088,1831
1088,1564,1831
1088,1576,1831
475,618,710
475,1329,2562
1313,2839,3375
51,630,3608
51,2839,3608
51,3095,3608
3095,3608,5799
953,2444,3609
502,1451,3596
502,992,2015
502,2015,3596
502,4972,5819
502,4605,5819
502,1002,1217
502,992,5459
502,3596,5459
502,784,1002
502,1002,1665
502,616,992
502,992,4972
502,5221,6418
331,502,3744
502,3744,4755
502,3744,6782
502,4605,6418
502,4605,7506
502,4605,5354
502,3529,4605
502,4605,7922
502,4605,6318
502,4605,4619
502,992,3481
502,992,1665
502,4565,6418
502,3284,5567
502,4565,6318
502,4565,8587
1683,2700,2815
21,122,330
21,122,621
291,2026,2824
979,3823,4392
330,1718,3891
291,1857,3891
52,1564,3891
1222,3891,5299
623,2941,3891
1203,1564,3891
1564,3891,4259
951,2741,3891
2603,2860,3891
1203,2941,3891
460,935,3935
2700,5034,5745
2700,5753,6206
2700,4313,4771
2700,2798,8046
2700,2798,5202
1683,2700,3451
988,2700,3451
2700,5745,8046
2700,6246,8046
1683,2700,2767
2700,5134,8409
1642,2638,2700
2638,2700,5202
2700,3821,5134
2700,2767,4765
2700,4705,7288
279,2433,5979
4605,5780,7285
4605,5899,7285
21,33,43
21,33,298
21,33,4797
33,853,1196
58,82,630
58,82,115
119,238,1227
65,90,161
48,2534,5712
311,1239,2036
51,3095,4531
51,630,1564
51,630,8046
51,700,996
51,2069,3414
51,2069,4182
51,664,2069
51,2069,9444
51,1564,8313
51,3095,8313
51,1564,3414
51,1564,4182
51,1564,4128
51,1564,2856
51,1121,1564
51,1564,3666
51,1564,5178
51,1564,9444
51,1564,8046
51,700,1564
51,1564,8456
51,309,3414
51,951,4182
51,700,951
51,2034,2839
51,2034,5335
51,700,2034
51,2839,7200
51,700,2839
51,700,3095
51,2798,3666
51,2798,8254
51,2798,8046
51,1121,4917
51,309,8046
51,1121,2205
51,4562,8046
176,1060,1111
176,1111,1564
1230,3133,4338
1217,1648,2134
1217,1648,3337
791,1222,4256
791,1024,4256
791,4256,4373
64,450,710
64,618,710
64,710,1637
330,450,710
330,710,864
330,710,2697
1031,1222,1762
616,1031,1564
1031,1564,1665
857,1031,1564
83,616,1031
1329,2015,2733
2015,2034,2839
2534,2573,4351
2544,3095,4351
2050,2844,4514
2844,4514,4584
951,4349,7053
3423,4259,7053
1055,1175,1670
1329,2483,3251
63,291,2824
111,209,2926
209,951,1875
209,951,2017
209,426,1123
19,30,291
64,244,6786
64,450,6268
64,244,618
64,244,363
64,618,2418
64,2606,2945
228,630,1564
115,238,340
437,630,1564
437,1564,1989
437,1160,1576
437,951,1875
1196,1313,2420
1313,1564,3389
1313,1564,6063
781,1313,2420
705,1313,2839
705,1313,2537
667,1313,3820
770,1624,1660
781,2376,2420
21,509,2051
21,2051,3317
21,2051,4797
1468,2051,3988
664,2051,6417
630,1564,5034
1660,5034,7490
614,1316,2770
2524,3744,8051
244,630,6786
951,4349,6786
282,292,624
624,1660,3312
624,692,5215
20,3299,6745
282,1831,4605
282,292,400
282,292,599
282,599,801
282,801,2772
282,2772,4636
282,903,2330
282,3042,4605
282,3284,3872
21,30,330
30,330,596
330,700,1576
330,971,2206
136,244,630
630,1388,1564
630,1564,5423
384,630,5423
58,630,1564
630,1564,8046
630,1564,2370
630,1564,1585
265,630,1094
460,935,1043
460,935,6029
1196,2566,2824
781,1858,2824
1059,1574,2824
1222,2824,3930
21,30,213
21,30,1227
21,43,899
21,43,2122
21,93,3933
21,298,333
21,996,4797
21,333,3933
21,576,1420
21,576,4870
155,309,3718
1150,1458,1823
1150,1458,2961
291,576,1515
291,773,1111
291,1857,5068
291,1663,2129
291,910,2331
291,940,1870
291,575,1106
291,551,4086
29,45,344
29,344,2078
1005,1060,4442
1317,2537,6745
39,43,60
75,392,1151
58,75,3060
75,392,1659
75,761,1267
75,2585,4646
260,1407,1564
260,716,893
905,1497,3055
905,1497,3304
541,621,1831
621,1406,1831
1116,1122,2730
1083,1116,2730
636,1161,3823
623,1060,3823
1857,3823,4115
979,2205,3823
979,3823,4115
3823,4098,5033
576,1598,4870
576,1529,1555
576,1529,1571
576,1529,2080
321,576,1529
576,1529,2496
576,1529,2169
576,1529,5589
576,1529,2322
576,1529,5451
576,3883,6879
576,1655,1981
576,2322,3883
576,3545,3803
576,3545,6342
1060,4870,8313
1060,3700,4870
1060,4870,8046
1060,4526,4870
1060,1598,4870
439,1478,4409
126,234,244
1015,1529,2322
363,382,503
355,906,1831
623,1060,1831
1060,1111,1831
906,1060,1831
1111,1564,1831
1250,2278,4728
1965,2278,2839
2817,4767,5371
623,2886,4202
116,1529,2080
116,225,1529
116,1529,2872
623,1060,4821
1083,4115,4821
34,1529,1555
34,1529,1571
34,1529,2080
34,225,1529
34,1529,1673
34,1529,3080
34,1529,3871
34,321,1529
34,750,1529
34,1529,2872
34,1529,2496
34,1529,6450
36,1515,3761
570,1660,3312
1660,2765,3312
1660,3312,7101
1660,3312,7482
1660,3312,9741
355,1927,2573
616,636,3335
126,244,3459
126,244,6628
244,314,363
244,2420,3459
1004,2134,3401
371,554,1745
1074,1665,4349
1196,1742,3354
314,1196,3354
1121,1196,3354
551,1196,2420
951,1217,1875
951,1217,4349
1217,1875,2205
1217,1875,4211
871,1060,1595
1291,2798,4538
978,2788,2823
1618,1782,2823
1782,1823,2823
2823,4767,5371
248,623,2050
2839,3284,4011
2971,3284,4011
2788,3284,4011
1060,3389,4538
1564,3389,4538
964,1013,4728
1545,2194,4728
423,964,4728
781,2420,2744
781,2744,3514
2744,4605,5780
1060,3389,5459
2134,4113,5459
39,623,1060
39,520,2115
41,58,204
41,265,1094
126,1318,3459
279,611,893
870,1222,2119
1311,2115,2134
1002,2034,2725
700,1002,2034
361,1468,1529
954,1468,4895
1407,1564,2820
1437,2753,2820
869,1329,3251
1329,3251,4182
725,2884,6205
632,1762,1823
1407,1762,2519
612,1762,2034
617,5546,6191
206,4493,6540
4471,4493,6540
361,646,2596
646,2596,2964
646,821,2596
646,828,2596
646,2127,2596
646,826,2596
1571,2127,3746
988,2069,3640
2069,3744,5068
1683,2069,3744
1683,2069,3284
1576,2080,2370
2164,2317,4270
361,1529,2872
1503,1529,2872
1529,2872,3504
821,1529,2496
361,1529,2169
361,1529,5589
361,1529,2322
361,1529,4062
821,1529,2169
821,1529,2322
821,1529,2032
1920,2872,4201
412,2596,2872
192,2540,2872
226,1503,2872
384,2596,2872
361,2596,2872
828,2596,2872
2127,2596,2872
1951,2596,2872
2596,2645,2872
2186,2596,2872
2390,2596,2872
361,2872,3883
1503,2872,3882
482,1326,2496
2127,3746,6466
202,424,876
1060,3389,8313
1564,3389,8313
3389,4850,8313
3239,5224,5931
1433,2802,5679
623,871,1060
623,1060,1322
623,1060,1742
623,1060,1989
623,1060,1829
623,1060,1121
623,1060,8046
623,1060,1858
623,1060,7256
623,1060,2659
623,1060,6425
623,1060,1885
623,1060,4442
623,1322,5200
623,1742,2194
623,1407,1742
314,623,1407
623,1121,3917
623,1121,4202
623,939,2842
462,623,3263
623,1407,2719
623,1407,3665
623,6166,8701
623,955,3263
623,3917,6914
623,2877,3263
623,1760,2941
623,1760,2842
1060,1322,3389
616,1060,1989
616,1060,3389
906,1060,3389
1060,2397,3389
1060,3389,5658
988,1060,4442
1060,3284,5567
1742,2194,2844
2844,4595,5446
2844,3279,3662
801,2519,3414
1857,3414,4115
1857,4068,4646
1857,4115,4771
1857,4115,5068
1857,4115,6026
1857,4115,6191
981,1857,3459
1857,4115,7618
1857,4115,7031
1857,4115,7721
1322,1564,3389
1407,1564,1742
616,1564,1989
616,1564,3389
1564,3389,3414
1564,3414,3549
988,1564,3640
1564,3389,6709
1564,3666,6063
700,1564,2573
1564,6430,8456
1111,1564,2324
1370,1564,3389
1564,1927,2573
1564,3389,6650
1564,3389,5658
1564,6063,9728
1564,3323,3482
538,848,2104
700,1160,1576
1160,1576,2658
812,1252,2816
1742,2194,4850
1379,4270,6388
1379,2877,5598
616,951,1875
616,951,4098
83,616,3389
616,3270,3389
616,3389,5170
314,1837,3615
83,3389,3414
801,3389,3414
801,3414,3787
801,2380,3414
1823,3414,4815
309,3185,3819
1343,2034,3185
2034,2839,3185
2533,3512,5488
831,2071,4577
1870,2134,3774
331,2134,4108
3251,4595,5456
869,881,2966
869,1222,2841
2544,3095,5799
1576,3095,5799
1576,1927,5799
1576,3302,5799
1576,5799,8359
4212,5199,5832
2798,3273,5068
3529,4605,5068
1576,2984,5068
3273,4240,5068
881,3095,3587
1576,3095,3587
1618,3095,3587
83,3389,8018
3389,5170,8018
4769,5170,8018
3389,4850,7464
115,409,627
2791,5221,6418
781,1665,2420
781,1150,6266
2534,3284,8030
423,1374,2534
700,951,4349
951,2658,4098
951,4349,4755
789,951,2658
951,4349,4918
951,1665,4349
951,2362,4349
951,4349,6652
700,2034,2839
2034,2606,2839
1456,2034,2839
2034,2839,4157
2034,4085,4477
1456,2839,3323
1870,2839,3774
331,2393,2839
2839,3035,4777
700,1576,3095
271,2331,3095
1576,2606,3095
956,1576,3095
1576,3095,3284
1576,1733,3095
1870,3095,3774
956,979,3095
875,3095,9579
2798,6210,8835
801,4179,4917
4917,4995,6707
1121,2537,5470
2950,5308,8053
3389,4850,8277
3389,5170,8277
3423,6418,8277
979,4562,5202
2788,5565,8046
5170,5565,8046
2623,3744,8209
1082,3580,6603
1082,1978,3662
271,1782,4769
423,1048,1837
953,1497,3055
3038,3841,6191
192,1163,4371
192,2322,2540
517,1016,1745
442,893,1268
1300,1574,3704
535,939,1137
665,832,1222
665,1222,1623
761,2359,2537
470,4846,8163
462,782,894
462,3263,3399
462,1028,3263
462,3221,3263
462,704,1386
462,2449,3263
3389,3578,8209
3389,4850,8209
3389,5117,8271
3389,5170,8307
801,4179,4268
4100,4179,4268
206,832,1222
709,1222,4256
1222,3187,3930
832,1222,1612
986,1222,2841
1222,2841,3377
1222,2119,6101
1222,2841,5341
1222,1225,2119
1222,2489,5217
4605,5479,5780
4605,5899,6457
1576,2984,4142
2984,2995,2999
4850,5134,8409
1433,4115,6873
903,2331,4115
551,3475,4115
551,979,4115
979,4115,7029
1352,2697,2788
2788,2855,4100
782,894,4303
782,894,3917
782,894,2877
782,1593,2877
782,1096,2877
782,2156,5448
992,3481,6119
955,3263,3399
777,3263,3399
2877,3263,3399
206,530,938
206,478,938
206,938,6540
206,478,832
1180,2290,3337
1212,1342,5499
709,4256,4373
2470,4240,8836
226,1503,2985
226,1503,3381
340,1239,2036
446,832,1187
882,1832,2701
423,964,4806
964,2455,5512
964,2455,3689
964,2455,5097
3281,3347,5737
1069,1576,3833
831,952,1665
279,893,1268
279,716,893
281,716,893
3187,3930,5697
488,1048,2237
488,1048,1330
3125,5493,8669
290,1083,4137
832,1162,1342
832,1342,3355
423,1097,1307
361,2322,3883
361,3545,3803
423,832,1307
801,2339,4313
423,478,832
423,749,835
1870,3774,3918
955,1028,3263
777,1028,3263
1028,1045,3263
1028,2877,3263
614,1186,1422
614,916,1422
832,934,1612
1433,3496,4389
3423,4259,6842
3423,4259,7020
3423,4259,7405
1618,1782,4769
1782,1823,4769
955,3263,3347
955,1958,3347
955,2616,3347
955,2449,3263
955,2616,3539
1958,3347,4303
433,648,1622
506,1239,2036
554,654,2022
893,1268,2604
478,832,1612
2884,3116,5726
671,1136,1823
1083,2730,5222
1083,3552,5222
512,716,893
2730,3339,4548
2127,3746,7116
4237,4477,5162
535,1093,1137
1093,1958,3347
978,2393,2434
507,1687,2031
2877,3221,3263
692,3302,5215
593,1634,3727
1141,1325,2433
1531,2730,4548
2730,4739,7679
2730,4548,6057
2730,3253,7218
2730,5222,7218
2730,3996,4548
2730,5001,5222
2730,3996,5001
535,1137,3917
535,1137,3263
953,1484,2444
2562,4473,4824
2163,4473,4824
777,2449,3263
1958,3347,3917
2877,3263,3347
1958,3347,4085
1958,2877,3347
1958,3223,3347
1958,2822,3347
1958,3347,4097
1958,3347,4027
3125,5493,8533
5493,5677,8533
4873,5493,8533
5493,5771,8533
1250,2958,4261
2950,5308,5981
1823,5134,5141
1823,3382,3662
1823,5141,5339
3125,5493,8760
4873,5493,8760
4873,5493,7692
2841,5134,5447
5414,5923,9158
2152,3917,3938
3552,5222,7218
2760,5001,5326
1075,3864,4991
3864,4739,7072
953,2444,3197
2449,2877,3263
2877,3263,5645
3243,5728,7433
1697,4739,7072
3792,4393,7106
2386,4223,5709
1250,1994,4261
2961,5134,5141
1634,2574,3727
1770,3183,6192
3183,3223,5875
1796,4767,5371
5493,5889,8760
3293,5668,7553
2609,2874,3368
2859,3735,6126
